step, m1, m2, b1, b2
573, -2.2460367739042173, -2.246036773904215, 196.09964052015286, 299.36056061427064
574, -2.2460367739042164, -2.2460367739042137, 198.529848102989, 306.7079548682555
575, -2.2460367739042155, -2.2460367739042177, 205.17587302023566, 293.6852331009082
576, -2.246036773904217, -2.2460367739042155, 194.49127343125866, 302.6693801965251
577, -2.246036773904218, -2.2460367739042164, 189.02850247956616, 311.95816925827796
578, -2.2460367739042155, -2.246036773904216, 205.45212923363368, 308.7130493277517
579, -2.246036773904216, -2.2460367739042155, 190.96989728733428, 304.0651907237492
580, -2.246036773904216, -2.246036773904214, 178.76901601392913, 321.3674294772348
581, -2.246036773904216, -2.246036773904219, 199.95404438295105, 293.3805911347724
582, -2.246036773904216, -2.246036773904218, 205.5089007391097, 289.10107414863376
583, -2.246036773904217, -2.2460367739042164, 195.67452739681286, 298.9354474909307
584, -2.246036773904214, -2.246036773904216, 186.99502226733188, 314.8418757171922
585, -2.2460367739042164, -2.246036773904216, 216.04464341814474, 294.71963015652045
586, -2.246036773904216, -2.2460367739042155, 190.96989728733428, 304.0651907237492
587, -2.246036773904217, -2.246036773904215, 206.7842401091298, 290.376413518654
588, -2.2460367739042173, -2.246036773904215, 207.75493751301389, 286.4299242513894
589, -2.246036773904216, -2.246036773904217, 196.4326682390268, 294.7764016619964
590, -2.2460367739042155, -2.246036773904218, 218.715793315389, 292.47359338261623
591, -2.246036773904217, -2.2460367739042146, 205.78515695250786, 304.1288903754773
592, -2.2460367739042146, -2.2460367739042186, 203.4754205268754, 291.98478060754815
593, -2.246036773904214, -2.2460367739042133, 215.07394601426068, 298.6661194237847
594, -2.246036773904214, -2.2460367739042177, 181.74480787730937, 324.3432213406153
595, -2.2460367739042155, -2.2460367739042177, 200.10982943914527, 313.2051228755603
596, -2.246036773904214, -2.2460367739042146, 203.2344782124674, 301.5782116354369
597, -2.2460367739042164, -2.2460367739042133, 181.65272247284338, 319.3339492650005
598, -2.2460367739042177, -2.246036773904218, 184.32387237008768, 317.0879124910966
599, -2.246036773904216, -2.246036773904218, 205.5089007391097, 289.10107414863376
600, -2.2460367739042155, -2.2460367739042173, 194.9163865545987, 303.0944933198652
601, -2.246036773904217, -2.2460367739042177, 183.5657315278736, 321.24695832003107
602, -2.2460367739042195, -2.246036773904216, 187.5122207951381, 320.27626091614684
603, -2.2460367739042186, -2.2460367739042177, 197.49545104737703, 295.83918447034654
604, -2.246036773904219, -2.246036773904217, 191.0619826918004, 309.0744627993638
605, -2.2460367739042177, -2.2460367739042173, 194.1866314651227, 297.4475515592405
606, -2.2460367739042155, -2.246036773904218, 210.36931590478218, 303.79586265660333
607, -2.2460367739042173, -2.246036773904217, 209.30653309643216, 302.73307984825317
608, -2.246036773904216, -2.246036773904217, 210.21353084858808, 283.9713309158154
609, -2.246036773904217, -2.246036773904218, 217.319982788165, 295.9949695265406
610, -2.2460367739042177, -2.246036773904218, 210.27723050031616, 298.78659058098884
611, -2.2460367739042164, -2.2460367739042173, 200.65541371968928, 308.8335204849557
612, -2.2460367739042177, -2.246036773904217, 185.26618402123384, 322.94741081339123
613, -2.246036773904217, -2.2460367739042173, 185.38665517843785, 318.1506952994466
614, -2.2460367739042186, -2.2460367739042177, 195.6461416440749, 308.74143508048974
615, -2.2460367739042155, -2.246036773904218, 218.715793315389, 292.47359338261623
616, -2.2460367739042173, -2.2460367739042137, 188.27036163735207, 316.11721508721234
617, -2.246036773904216, -2.2460367739042146, 216.13672882261073, 299.7289022321347
618, -2.2460367739042155, -2.246036773904216, 219.3534630003991, 293.1112630676262
619, -2.2460367739042146, -2.246036773904217, 207.72655176027587, 296.23591184094863
620, -2.2460367739042164, -2.246036773904219, 189.48200135564417, 302.57729479205926
621, -2.246036773904217, -2.2460367739042164, 192.57826437622845, 300.75637114149487
622, -2.246036773904216, -2.246036773904214, 206.30235548031382, 309.56327557443177
623, -2.2460367739042177, -2.246036773904217, 184.11131580841774, 316.87535592942646
624, -2.246036773904217, -2.246036773904216, 182.92806184286357, 320.6092886350208
625, -2.246036773904217, -2.246036773904217, 211.76512643200638, 300.27448651267883
626, -2.2460367739042155, -2.246036773904215, 180.68202506895935, 323.280438532265
627, -2.2460367739042164, -2.246036773904217, 212.82790924035643, 301.33726932102905
628, -2.2460367739042164, -2.2460367739042137, 198.529848102989, 306.7079548682555
629, -2.246036773904217, -2.2460367739042133, 189.12058788403218, 316.9674413338923
630, -2.246036773904218, -2.2460367739042133, 211.0353713425303, 294.62754475205423
631, -2.2460367739042164, -2.246036773904216, 204.5098175824876, 302.8535510054572
632, -2.2460367739042164, -2.246036773904216, 193.06707715129653, 315.99674393000845
633, -2.2460367739042177, -2.2460367739042155, 205.02701611029383, 308.28793620441166
634, -2.246036773904215, -2.2460367739042146, 200.86797028135933, 309.04607704662567
635, -2.246036773904216, -2.2460367739042146, 194.61174458846256, 297.8726646825805
636, -2.2460367739042155, -2.246036773904219, 201.56241147184522, 290.07177155251793
637, -2.2460367739042164, -2.2460367739042164, 189.99919988345013, 308.01167999101364
638, -2.2460367739042137, -2.2460367739042146, 208.24375028808188, 301.67029703990295
639, -2.246036773904215, -2.2460367739042173, 202.83775084186536, 291.3471109225381
640, -2.246036773904215, -2.2460367739042155, 199.2596031924651, 312.35489662887994
641, -2.246036773904216, -2.246036773904216, 204.29726102081761, 302.6409944437871
642, -2.246036773904218, -2.2460367739042173, 220.8413589320893, 294.59915899931644
643, -2.2460367739042164, -2.246036773904216, 201.3851688091654, 314.4804622455802
644, -2.2460367739042164, -2.246036773904215, 203.68797708854544, 292.197337169218
645, -2.246036773904215, -2.246036773904219, 209.2144476919661, 297.7238077726388
646, -2.246036773904217, -2.246036773904218, 192.6419640279565, 315.57163080666845
647, -2.2460367739042155, -2.2460367739042146, 204.8712310540996, 288.46340446362365
648, -2.2460367739042164, -2.246036773904218, 190.8494261301303, 308.8619062376938
649, -2.2460367739042173, -2.2460367739042173, 200.3223860008153, 313.4176794372303
650, -2.2460367739042146, -2.2460367739042164, 203.6312055830696, 311.80931234833605
651, -2.246036773904215, -2.2460367739042155, 193.4284906229085, 301.6065973881749
652, -2.2460367739042164, -2.2460367739042164, 186.38573833505984, 304.3982184426234
653, -2.2460367739042186, -2.2460367739042155, 199.68471631580528, 312.78000975222
654, -2.2460367739042164, -2.2460367739042173, 204.84284530136156, 298.2693920531827
655, -2.246036773904217, -2.2460367739042164, 188.69547476069206, 316.5423282105524
656, -2.246036773904213, -2.2460367739042177, 193.5205760273745, 306.6158694637896
657, -2.2460367739042155, -2.246036773904217, 184.41595777455365, 322.09718456671106
658, -2.2460367739042155, -2.246036773904214, 208.60516375969397, 287.2801504980695
659, -2.246036773904217, -2.246036773904214, 198.65031926019302, 301.91123935431096
660, -2.2460367739042146, -2.2460367739042173, 178.13134632891894, 320.7297597922249
661, -2.2460367739042164, -2.246036773904216, 193.06707715129653, 315.99674393000845
662, -2.2460367739042155, -2.246036773904218, 210.36931590478218, 303.79586265660333
663, -2.246036773904216, -2.246036773904217, 198.8628758218631, 302.12379591598113
664, -2.246036773904217, -2.246036773904215, 201.13729834850528, 289.6466584291777
665, -2.2460367739042177, -2.2460367739042186, 180.46946850728932, 323.06788197059524
666, -2.246036773904214, -2.2460367739042133, 215.07394601426068, 298.6661194237847
667, -2.246036773904216, -2.2460367739042155, 190.7573407256643, 303.85263416207914
668, -2.2460367739042173, -2.246036773904215, 207.75493751301389, 286.4299242513894
669, -2.246036773904217, -2.2460367739042177, 213.37349352090055, 296.9656669304246
670, -2.2460367739042137, -2.2460367739042146, 208.24375028808188, 301.67029703990295
671, -2.246036773904215, -2.2460367739042146, 200.86797028135933, 309.04607704662567
672, -2.2460367739042155, -2.246036773904216, 202.07960999965147, 295.5061567514724
673, -2.2460367739042155, -2.2460367739042155, 189.54570100737203, 317.3925544572323
674, -2.2460367739042177, -2.246036773904215, 202.90145049359353, 306.1623705877115
675, -2.246036773904216, -2.2460367739042177, 200.53494256248527, 313.63023599890033
676, -2.2460367739042164, -2.2460367739042177, 186.5982948967299, 304.6107750042934
677, -2.2460367739042155, -2.246036773904216, 197.28289448570678, 295.6266279086764
678, -2.246036773904217, -2.2460367739042164, 217.10742622649485, 295.78241296487045
679, -2.246036773904216, -2.246036773904215, 191.82012353401433, 304.91541697042925
680, -2.246036773904215, -2.2460367739042164, 199.47215975413505, 312.56745319055005
681, -2.2460367739042155, -2.2460367739042177, 190.5163984112562, 313.44606518996835
682, -2.2460367739042164, -2.246036773904215, 192.97499174683057, 310.9874718543939
683, -2.2460367739042195, -2.246036773904216, 187.5122207951381, 320.27626091614684
684, -2.2460367739042177, -2.2460367739042164, 206.42282663751791, 304.7665600604873
685, -2.2460367739042155, -2.246036773904218, 195.3414996779387, 303.5196064432053
686, -2.2460367739042155, -2.2460367739042173, 218.07812363037894, 291.8359236976062
687, -2.2460367739042146, -2.246036773904217, 190.3959272540522, 318.24278070391273
688, -2.2460367739042173, -2.246036773904215, 194.15824571238463, 307.2535391487994
689, -2.2460367739042177, -2.246036773904216, 183.9908446512137, 321.67207144337095
690, -2.2460367739042164, -2.2460367739042173, 216.46975654148477, 295.14474327986045
691, -2.246036773904216, -2.2460367739042173, 207.06049632252783, 305.40422974549756
692, -2.2460367739042164, -2.246036773904216, 197.07033792403692, 295.41407134700637
693, -2.2460367739042177, -2.2460367739042155, 197.041952171299, 305.22005893656535
694, -2.246036773904215, -2.246036773904217, 200.3791575062911, 293.80570425811214
695, -2.2460367739042173, -2.246036773904215, 196.49636789075487, 309.5916613271698
696, -2.246036773904216, -2.2460367739042155, 192.76243518516046, 310.774915292724
697, -2.246036773904216, -2.2460367739042164, 212.19023955534632, 300.69959963601895
698, -2.2460367739042204, -2.2460367739042177, 206.90471126633398, 285.57969800470954
699, -2.2460367739042164, -2.2460367739042164, 189.99919988345013, 308.01167999101364
700, -2.246036773904216, -2.2460367739042173, 197.25450873296893, 305.4326154982356
701, -2.246036773904218, -2.246036773904219, 190.3038418495863, 313.2335086282982
702, -2.246036773904218, -2.2460367739042173, 193.64104718457858, 301.8191539498451
703, -2.2460367739042146, -2.2460367739042146, 202.8093650891274, 301.1530985120969
704, -2.2460367739042155, -2.246036773904215, 182.62341987672744, 315.3874599977363
705, -2.246036773904216, -2.246036773904217, 192.24523665735444, 305.3405300937695
706, -2.2460367739042155, -2.2460367739042164, 188.39083279455602, 311.32049957326797
707, -2.2460367739042173, -2.2460367739042146, 200.16660094462117, 293.5931476964421
708, -2.246036773904215, -2.246036773904217, 200.3791575062911, 293.80570425811214
709, -2.2460367739042164, -2.246036773904217, 211.4604844658703, 295.05265787539435
710, -2.2460367739042177, -2.2460367739042177, 201.6544968763114, 295.0810436281325
711, -2.246036773904218, -2.2460367739042164, 218.3827655965151, 297.0577523348906
712, -2.246036773904216, -2.2460367739042146, 211.9776829936764, 300.48704307434895
713, -2.2460367739042155, -2.2460367739042173, 218.07812363037894, 291.8359236976062
714, -2.246036773904216, -2.2460367739042155, 217.74509591150493, 296.4200826498807
715, -2.246036773904217, -2.2460367739042137, 199.38007434966914, 307.55818111493545
716, -2.2460367739042164, -2.246036773904213, 214.43627632925063, 298.02844973877455
717, -2.246036773904216, -2.2460367739042146, 209.7316462197721, 303.15819297159317
718, -2.246036773904221, -2.2460367739042137, 181.44016591117344, 319.1213927033305
719, -2.246036773904214, -2.2460367739042146, 194.82430115013258, 298.08522124425065
720, -2.2460367739042155, -2.246036773904215, 207.27305288419788, 305.61678630716733
721, -2.2460367739042155, -2.2460367739042155, 202.59680852745745, 300.940541950427
722, -2.246036773904214, -2.2460367739042146, 207.32982438967375, 286.0048111280494
723, -2.246036773904217, -2.246036773904219, 179.61924226060924, 322.2176557239151
724, -2.2460367739042155, -2.246036773904215, 187.29966423346798, 320.0637043544766
725, -2.246036773904217, -2.2460367739042195, 204.8144595486237, 308.075379642742
726, -2.246036773904216, -2.2460367739042164, 185.9322394589818, 313.77909290884213
727, -2.2460367739042146, -2.2460367739042173, 195.24941427347255, 298.5103343675907
728, -2.2460367739042173, -2.246036773904219, 206.96841091806183, 300.39495766988296
729, -2.2460367739042177, -2.2460367739042146, 189.57408676011013, 307.5865668676734
730, -2.246036773904217, -2.246036773904214, 192.2168509046165, 315.14651768332817
731, -2.2460367739042173, -2.2460367739042164, 204.93493070582767, 303.2786641287973
732, -2.2460367739042155, -2.2460367739042173, 189.1489736367701, 307.1614537443337
733, -2.246036773904216, -2.2460367739042173, 187.87363426674995, 305.8861143743135
734, -2.246036773904216, -2.2460367739042177, 191.39501041067436, 304.4903038470894
735, -2.2460367739042173, -2.246036773904217, 210.58187246645232, 304.0084192182733
736, -2.246036773904216, -2.246036773904217, 189.3615301984402, 307.37401030600347
737, -2.2460367739042164, -2.246036773904216, 185.47874058290375, 323.1599673750611
738, -2.2460367739042146, -2.2460367739042177, 216.68231310315483, 295.35729984153056
739, -2.2460367739042173, -2.2460367739042177, 215.28650257593077, 298.87867598545495
740, -2.246036773904216, -2.246036773904217, 198.8628758218631, 302.12379591598113
741, -2.2460367739042155, -2.246036773904215, 188.81594591789604, 311.74561269660796
742, -2.246036773904217, -2.2460367739042164, 192.57826437622845, 300.75637114149487
743, -2.246036773904216, -2.2460367739042155, 208.1800506363539, 286.8550373747296
744, -2.246036773904216, -2.2460367739042146, 209.7316462197721, 303.15819297159317
745, -2.2460367739042137, -2.246036773904215, 202.3842519657873, 300.72798538875696
746, -2.246036773904217, -2.246036773904216, 186.44943798678787, 319.21347810779673
747, -2.246036773904216, -2.2460367739042146, 211.9776829936764, 300.48704307434895
748, -2.246036773904217, -2.2460367739042164, 188.69547476069206, 316.5423282105524
749, -2.2460367739042133, -2.2460367739042155, 189.87872872624607, 312.808395504958
750, -2.246036773904217, -2.2460367739042186, 209.63956081530614, 298.14892089597873
